time,EMG1,EMG2,EMG3,flow,volume,poes,pgas,pdi
0.288,-0.0028084,-0.024722,-0.037986,0.11794,-0.0038478,-4.3738,8.0108,12.385
0.289,-0.035646,-0.0055255,0.018732,0.11823,-0.0038612,-4.3788,8.0067,12.385
0.29,0.010195,0.014592,0.0034078,0.11852,-0.0038745,-4.3837,8.0027,12.386
0.291,0.022621,-0.015121,0.012456,0.11881,-0.0038879,-4.3886,7.9987,12.387
0.292,-0.0037764,0.017605,-0.020753,0.1191,-0.0039013,-4.3935,7.9947,12.388
0.293,-0.015303,-0.0079255,0.0071053,0.11938,-0.0039146,-4.3984,7.9908,12.389
0.294,-0.0072394,-0.0082725,0.0045839,0.11967,-0.003928,-4.4034,7.987,12.39
0.295,0.019576,0.018434,-0.01239,0.11995,-0.0039413,-4.4083,7.9832,12.392
0.296,0.0022414,-0.022761,0.008655,0.12024,-0.0039547,-4.4134,7.9794,12.393
0.297,-0.0089122,0.020219,0.0050355,0.12052,-0.0039681,-4.4184,7.9757,12.394
0.298,-0.0063769,-0.01674,-0.0024772,0.1208,-0.0039814,-4.4235,7.9721,12.396
0.299,0.0059703,0.017675,-0.0096177,0.12107,-0.0039948,-4.4287,7.9685,12.397
0.3,0.0039346,-0.012446,0.0079435,0.12135,-0.0040081,-4.4339,7.965,12.399
0.301,-0.0022875,-0.0039406,0.001935,0.12163,-0.0040215,-4.4392,7.9616,12.401
0.302,-0.0088936,0.017664,-0.012628,0.1219,-0.0040349,-4.4446,7.9582,12.403
0.303,0.02384,-0.0095578,0.014064,0.12218,-0.0040482,-4.4501,7.9548,12.405
0.304,-0.015624,-0.016456,0.0031999,0.12245,-0.0040616,-4.4557,7.9515,12.407
0.305,-0.020245,0.035289,-0.0081887,0.12272,-0.004075,-4.4614,7.9482,12.41
0.306,0.020339,-0.046287,-0.009466,0.12299,-0.0040883,-4.4671,7.945,12.412
0.307,0.020465,0.048811,0.0063484,0.12326,-0.0041017,-4.473,7.9418,12.415
0.308,-0.025084,-0.01493,0.0069184,0.12353,-0.004115,-4.479,7.9386,12.418
0.309,0.0020849,-0.030315,0.0103,0.1238,-0.0041284,-4.4851,7.9354,12.421
0.31,-0.0092397,0.030562,-0.021831,0.12406,-0.0041418,-4.4913,7.9323,12.424
0.311,0.012806,-0.0051127,0.0021955,0.12433,-0.0041551,-4.4976,7.9293,12.427
0.312,0.012418,-0.0069341,0.0097008,0.12459,-0.0041685,-4.504,7.9262,12.43
0.313,-0.010634,0.0073664,-0.0093967,0.12485,-0.0041818,-4.5104,7.9232,12.434
0.314,-0.019439,0.0039941,0.012578,0.12511,-0.0041952,-4.517,7.9203,12.437
0.315,0.022312,-0.014053,-0.0066105,0.12537,-0.0042086,-4.5237,7.9174,12.441
0.316,-0.012962,0.0021905,-0.0019728,0.12563,-0.0042219,-4.5305,7.9146,12.445
0.317,0.018962,0.0065196,0.00059826,0.12589,-0.0042353,-4.5374,7.9119,12.449
0.318,-0.0079156,0.013848,0.00044023,0.12614,-0.0042486,-4.5445,7.9092,12.454
0.319,-0.012851,-0.038457,-0.0017378,0.1264,-0.004262,-4.5517,7.9065,12.458
0.32,0.0079988,0.036441,0.0061255,0.12665,-0.0042754,-4.559,7.904,12.463
0.321,-0.0053177,-0.022736,-0.0066509,0.1269,-0.0042887,-4.5664,7.9015,12.468
0.322,0.012604,0.024902,0.0048513,0.12715,-0.0043021,-4.5739,7.899,12.473
0.323,-0.004384,-0.022191,-0.0011053,0.1274,-0.0043154,-4.5816,7.8967,12.478
0.324,0.011295,0.0022655,-0.001086,0.12765,-0.0043288,-4.5893,7.8943,12.484
0.325,-0.027695,-0.0039501,0.0042156,0.1279,-0.0043422,-4.5971,7.8921,12.489
0.326,0.0037191,0.01861,-0.025587,0.12814,-0.0043555,-4.6051,7.8899,12.495
0.327,0.0052512,-0.010447,0.032906,0.12839,-0.0043689,-4.6131,7.8878,12.501
0.328,0.041294,0.0019058,0.0062807,0.12863,-0.0043822,-4.6212,7.8857,12.507
0.329,-0.051631,0.0068848,-0.021458,0.12887,-0.0043956,-4.6295,7.8838,12.513
0.33,0.0066625,-0.023674,-0.017441,0.12911,-0.004409,-4.638,7.8819,12.52
0.331,0.01325,0.0021141,0.024046,0.12935,-0.0044223,-4.6465,7.8801,12.527
0.332,-0.0047803,0.025325,0.01258,0.12959,-0.0044357,-4.6552,7.8785,12.534
0.333,-0.0053439,0.0021069,-0.021284,0.12983,-0.004449,-4.664,7.8769,12.541
0.334,0.01691,-0.012602,-0.0014904,0.13006,-0.0044624,-4.6729,7.8754,12.548
0.335,-0.0087378,-0.017208,0.016177,0.13029,-0.0044758,-4.6819,7.874,12.556
0.336,-0.0092903,0.00094358,-0.0036615,0.13053,-0.0044891,-4.691,7.8727,12.564
0.337,0.0027983,0.028176,-0.015811,0.13076,-0.0045025,-4.7001,7.8716,12.572
0.338,0.015799,-0.0044775,0.0045139,0.13099,-0.0045158,-4.7094,7.8705,12.58
0.339,-0.016703,-0.010779,0.0096629,0.13122,-0.0045292,-4.7187,7.8696,12.588
0.34,-0.013631,-0.0021162,0.010671,0.13145,-0.0045426,-4.7281,7.8687,12.597
0.341,0.041014,-0.00445,-0.01462,0.13167,-0.0045559,-4.7376,7.868,12.606
0.342,-0.014543,0.0082194,-0.019375,0.1319,-0.0045693,-4.7471,7.8674,12.614
0.343,-0.021137,0.0066823,0.027312,0.13212,-0.0045827,-4.7566,7.867,12.624
0.344,0.010934,-0.0086411,-0.0050608,0.13234,-0.004596,-4.7661,7.8666,12.633
0.345,0.0054094,0.008354,0.0055804,0.13256,-0.0046094,-4.7757,7.8664,12.642
0.346,-0.0087776,-0.018539,-0.012977,0.13278,-0.0046227,-4.7852,7.8663,12.652
0.347,0.0124,0.018629,-0.0050986,0.133,-0.0046361,-4.7948,7.8664,12.661
0.348,-0.004602,-0.009511,0.013363,0.13322,-0.0046495,-4.8043,7.8666,12.671
0.349,-0.002435,-0.011636,0.010148,0.13344,-0.0046628,-4.8139,7.8669,12.681
0.35,0.012418,0.049419,-0.027306,0.13365,-0.0046762,-4.8234,7.8673,12.691
0.351,-0.042976,-0.056549,0.014569,0.13386,-0.0046895,-4.833,7.8679,12.701
0.352,0.046435,0.012698,0.0092726,0.13408,-0.0047029,-4.8425,7.8685,12.711
0.353,-0.0071423,0.021949,-0.019668,0.13429,-0.0047163,-4.852,7.8693,12.721
0.354,-0.01256,-0.0096191,0.008867,0.1345,-0.0047296,-4.8615,7.8702,12.732
0.355,-0.0037813,-0.017282,0.010539,0.1347,-0.004743,-4.871,7.8712,12.742
0.356,0.021926,0.013165,-0.015071,0.13491,-0.0047563,-4.8804,7.8722,12.753
0.357,-0.023297,0.013528,-0.00069592,0.13512,-0.0047697,-4.8899,7.8734,12.763
0.358,0.0060251,-0.0074387,0.0036168,0.13532,-0.0047831,-4.8993,7.8747,12.774
0.359,0.01033,-0.014031,0.017866,0.13552,-0.0047964,-4.9088,7.8761,12.785
0.36,-0.0040724,-0.0085291,-0.016385,0.13572,-0.0048098,-4.9182,7.8775,12.796
0.361,-0.010342,0.021368,-0.0086273,0.13592,-0.0048231,-4.9276,7.8791,12.807
0.362,0.014889,0.01941,0.0051111,0.13612,-0.0048365,-4.9369,7.8807,12.818
0.363,-0.018146,-0.038319,0.00475,0.13632,-0.0048499,-4.9462,7.8824,12.829
0.364,0.0175,0.02654,0.014761,0.13652,-0.0048632,-4.9555,7.8842,12.84
0.365,-0.0069494,-0.032515,-0.010657,0.13671,-0.0048766,-4.9647,7.886,12.851
0.366,0.0060896,0.020853,-0.046407,0.1369,-0.0048899,-4.9739,7.888,12.862
0.367,-0.011402,0.015868,0.077921,0.1371,-0.0049033,-4.9831,7.89,12.873
0.368,0.0032988,-0.020616,-0.024937,0.13729,-0.0049167,-4.9922,7.8921,12.884
0.369,0.0040393,-0.0081428,-0.035121,0.13748,-0.00493,-5.0013,7.8942,12.896
0.37,-0.010198,0.02792,0.024288,0.13766,-0.0049434,-5.0104,7.8964,12.907
0.371,0.026598,-0.014107,-0.0062215,0.13785,-0.0049567,-5.0193,7.8987,12.918
0.372,-0.02728,-0.012129,0.023594,0.13803,-0.0049701,-5.0283,7.901,12.929
0.373,0.0048276,0.016206,-0.017578,0.13822,-0.0049835,-5.0371,7.9033,12.94
0.374,0.010452,-0.018994,-0.0049178,0.1384,-0.0049968,-5.0458,7.9057,12.952
0.375,-0.010195,0.032536,0.010114,0.13858,-0.0050102,-5.0545,7.9082,12.963
0.376,0.019515,-0.021865,-0.027746,0.13876,-0.0050235,-5.0631,7.9108,12.974
0.377,-0.051009,0.00034309,0.039394,0.13894,-0.0050369,-5.0715,7.9134,12.985
0.378,0.054896,-0.0007441,-0.014481,0.13912,-0.0050503,-5.0799,7.9161,12.996
0.379,-0.00037257,0.0021505,-0.0056883,0.13929,-0.0050636,-5.0881,7.9189,13.007
0.38,-0.033377,0.0096027,0.012171,0.13947,-0.005077,-5.0961,7.9217,13.018
0.381,0.003735,-0.0107,-0.021851,0.13964,-0.0050904,-5.1041,7.9246,13.029
0.382,0.013268,-0.0047977,0.0097817,0.13981,-0.0051037,-5.1119,7.9276,13.039
0.383,0.013577,0.0078951,0.0085334,0.13998,-0.0051171,-5.1196,7.9306,13.05
0.384,-0.03047,0.0053781,0.0062185,0.14015,-0.0051304,-5.1271,7.9337,13.061
0.385,0.012782,-0.010014,-0.022445,0.14032,-0.0051438,-5.1346,7.9369,13.071
0.386,0.0074834,0.014847,0.013287,0.14048,-0.0051572,-5.1418,7.9401,13.082
0.387,-0.00092243,-0.015831,-0.012182,0.14065,-0.0051705,-5.149,7.9434,13.092
0.388,-0.0044918,-0.010692,0.025296,0.14081,-0.0051839,-5.156,7.9467,13.103
0.389,-0.021413,0.024799,-0.019848,0.14097,-0.0051972,-5.1628,7.9501,13.113
0.39,0.032679,-0.018948,-0.0032793,0.14113,-0.0052106,-5.1695,7.9536,13.123
0.391,-0.00011772,0.035976,0.013631,0.14129,-0.005224,-5.1761,7.9572,13.133
0.392,-0.015241,-0.030145,-0.011125,0.14145,-0.0052373,-5.1824,7.9608,13.143
0.393,-0.014908,-0.015425,0.02142,0.1416,-0.0052507,-5.1886,7.9645,13.153
0.394,0.031978,0.027386,-0.03136,0.14176,-0.005264,-5.1947,7.9682,13.163
0.395,-0.0075603,-0.014797,0.013077,0.14191,-0.0052774,-5.2005,7.9721,13.173
0.396,-0.020077,0.0096189,0.0063892,0.14206,-0.0052908,-5.2063,7.976,13.182
0.397,0.026458,0.011762,-0.0015563,0.14222,-0.0053041,-5.2118,7.9799,13.192
0.398,-0.015442,-0.027227,-0.014727,0.14236,-0.0053175,-5.2173,7.984,13.201
0.399,-0.010681,0.016827,0.042165,0.14251,-0.0053308,-5.2225,7.9882,13.211
0.4,0.025934,-0.0059302,-0.055162,0.14266,-0.0053442,-5.2276,7.9924,13.22
0.401,-0.00037648,-0.00092883,0.015479,0.1428,-0.0053576,-5.2324,7.9968,13.229
0.402,-0.021887,-0.0022962,0.032191,0.14295,-0.0053709,-5.2372,8.0012,13.238
0.403,-0.011895,0.010616,-0.037427,0.14309,-0.0053843,-5.2417,8.0058,13.248
0.404,0.043667,0.0087479,0.025803,0.14323,-0.0053976,-5.2461,8.0105,13.257
0.405,-0.013387,-0.037018,-0.020087,0.14337,-0.005411,-5.2503,8.0152,13.266
0.406,-0.017427,0.034935,0.011922,0.14351,-0.0054244,-5.2544,8.02,13.274
0.407,0.002132,-0.014922,0.0038714,0.14364,-0.0054377,-5.2583,8.025,13.283
0.408,0.0068134,-0.0049581,-0.014212,0.14378,-0.0054511,-5.262,8.0299,13.292
0.409,0.0089674,0.014256,-0.0016329,0.14391,-0.0054644,-5.2656,8.035,13.301
0.41,-0.0034636,-0.0034584,0.023246,0.14404,-0.0054778,-5.2691,8.0401,13.309
0.411,-0.01946,0.0011514,-0.016102,0.14417,-0.0054912,-5.2723,8.0452,13.318
0.412,0.011361,-0.016975,-0.0075223,0.1443,-0.0055045,-5.2754,8.0503,13.326
0.413,0.0093983,0.010704,0.016669,0.14443,-0.0055179,-5.2784,8.0555,13.334
0.414,0.01033,0.0026491,0.0093796,0.14456,-0.0055312,-5.2811,8.0606,13.342
0.415,-0.038344,0.018098,-0.045592,0.14468,-0.0055446,-5.2837,8.0659,13.35
0.416,0.025102,-0.039783,0.032558,0.14481,-0.005558,-5.2862,8.0711,13.357
0.417,0.0052234,0.029546,0.0063072,0.14493,-0.0055713,-5.2884,8.0764,13.365
0.418,-0.025424,0.00096474,-0.010463,0.14505,-0.0055847,-5.2905,8.0816,13.372
0.419,0.013716,-0.024706,0.0001075,0.14517,-0.005598,-5.2925,8.0869,13.379
0.42,0.026115,0.0052599,0.0013557,0.14529,-0.0056114,-5.2943,8.0922,13.387
0.421,-0.018567,0.017335,0.0063836,0.1454,-0.0056248,-5.2959,8.0976,13.393
0.422,-0.024667,0.016859,-0.031871,0.14552,-0.0056381,-5.2974,8.1029,13.4
0.423,0.022712,-0.039571,0.037704,0.14563,-0.0056515,-5.2987,8.1083,13.407
0.424,-0.018017,0.0076429,-0.0099657,0.14574,-0.0056649,-5.3,8.1137,13.414
0.425,0.021636,0.011381,-0.00071112,0.14586,-0.0056782,-5.301,8.1192,13.42
0.426,0.022807,-0.0078495,-0.0071166,0.14596,-0.0056916,-5.302,8.1246,13.427
0.427,-0.033425,0.0044379,0.010998,0.14607,-0.0057049,-5.3028,8.1301,13.433
0.428,-0.017102,0.0091358,-0.019142,0.14618,-0.0057183,-5.3035,8.1356,13.439
0.429,0.011514,-0.014416,0.02241,0.14628,-0.0057317,-5.304,8.1411,13.445
0.43,0.023336,0.0094845,-0.016448,0.14639,-0.005745,-5.3044,8.1467,13.451
0.431,-0.0093329,-0.017298,0.011717,0.14649,-0.0057584,-5.3048,8.1522,13.457
0.432,0.0032896,0.022483,-0.010844,0.14659,-0.0057717,-5.305,8.1578,13.463
0.433,-0.015474,-0.018591,0.018346,0.14669,-0.0057851,-5.3052,8.1633,13.468
0.434,0.002603,0.0253,-0.013658,0.14679,-0.0057985,-5.3053,8.1688,13.474
0.435,0.0020465,-0.032209,-0.014572,0.14688,-0.0058118,-5.3053,8.1743,13.48
0.436,0.01057,0.021679,0.030142,0.14698,-0.0058252,-5.3052,8.1798,13.485
0.437,-0.00078217,-0.016547,-0.025981,0.14707,-0.0058385,-5.3051,8.1853,13.49
0.438,-0.017789,0.025776,0.022277,0.14716,-0.0058519,-5.305,8.1908,13.496
0.439,0.017796,-0.012492,-0.018225,0.14725,-0.0058653,-5.3048,8.1963,13.501
0.44,-0.0083895,-0.0097766,0.012733,0.14734,-0.0058786,-5.3046,8.2018,13.506
0.441,-0.0041677,0.00050935,0.0010794,0.14743,-0.005892,-5.3044,8.2072,13.512
0.442,0.016235,0.00644,-0.015473,0.14752,-0.0059053,-5.3042,8.2125,13.517
0.443,-0.020676,-0.0039159,0.0084709,0.1476,-0.0059187,-5.3039,8.2178,13.522
0.444,0.026738,0.022317,-0.0011119,0.14768,-0.0059321,-5.3036,8.2231,13.527
0.445,-0.030242,-0.010902,0.006751,0.14777,-0.0059454,-5.3033,8.2284,13.532
0.446,0.013777,-0.035509,-0.0051893,0.14785,-0.0059588,-5.303,8.2335,13.536
0.447,0.004242,0.035873,-0.0032063,0.14793,-0.0059721,-5.3026,8.2387,13.541
0.448,-0.007148,-0.0075875,0.016477,0.148,-0.0059855,-5.3022,8.2438,13.546
0.449,0.011791,0.0035831,-0.014867,0.14808,-0.0059989,-5.3018,8.2488,13.551
0.45,-0.013702,-0.0018121,-0.019289,0.14815,-0.0060122,-5.3014,8.2538,13.555
0.451,0.0035805,0.0059485,0.026956,0.14823,-0.0060256,-5.3009,8.2587,13.56
0.452,-0.001118,-0.022626,0.0041752,0.1483,-0.0060389,-5.3003,8.2636,13.564
0.453,0.0033586,0.0044157,-0.0037705,0.14837,-0.0060523,-5.2997,8.2684,13.568
0.454,0.0038344,0.029883,-0.011371,0.14844,-0.0060657,-5.2991,8.2732,13.572
0.455,-0.0041763,-0.011374,0.003337,0.1485,-0.006079,-5.2984,8.2779,13.576
0.456,-0.0061575,-0.025466,-0.0076623,0.14857,-0.0060924,-5.2977,8.2826,13.58
0.457,0.013342,0.0068548,0.013332,0.14863,-0.0061057,-5.297,8.2873,13.584
0.458,-0.013796,0.036714,0.005414,0.1487,-0.0061191,-5.2962,8.2919,13.588
0.459,-0.001957,-0.034416,-0.016842,0.14876,-0.0061325,-5.2955,8.2965,13.592
0.46,0.026238,-0.0063578,0.023824,0.14882,-0.0061458,-5.2947,8.301,13.596
0.461,-0.029253,0.026596,-0.032042,0.14888,-0.0061592,-5.294,8.3054,13.599
0.462,0.016624,-0.013392,0.0042177,0.14893,-0.0061726,-5.2932,8.3098,13.603
0.463,-0.0073583,0.0078771,0.025092,0.14899,-0.0061859,-5.2926,8.3142,13.607
0.464,-5.6433e-05,-0.016984,-0.0044633,0.14904,-0.0061993,-5.2919,8.3185,13.61
0.465,-0.0073775,0.0064323,-0.0017083,0.14909,-0.0062126,-5.2913,8.3227,13.614
0.466,0.02502,0.018191,-0.048113,0.14915,-0.006226,-5.2906,8.3269,13.617
0.467,-0.015192,-0.020016,0.076651,0.14919,-0.0062394,-5.29,8.331,13.621
0.468,-0.0056118,-0.0081891,-0.046201,0.14924,-0.0062527,-5.2893,8.335,13.624
0.469,-0.0072826,0.036981,0.0056174,0.14929,-0.0062661,-5.2887,8.3389,13.628
0.47,0.030318,-0.03304,0.01132,0.14933,-0.0062794,-5.2882,8.3427,13.631
0.471,-0.025467,0.014688,-0.0027541,0.14938,-0.0062928,-5.2876,8.3465,13.634
0.472,0.0075303,-0.023581,-0.012541,0.14942,-0.0063062,-5.2872,8.3502,13.637
0.473,-0.00099271,0.028482,0.0096065,0.14946,-0.0063195,-5.2868,8.3539,13.641
0.474,0.0068288,0.0021814,-0.0043194,0.1495,-0.0063329,-5.2864,8.3574,13.644
0.475,-0.0057576,-0.0022249,0.019744,0.14954,-0.0063462,-5.2861,8.361,13.647
0.476,-0.019781,-0.037265,-0.026929,0.14957,-0.0063596,-5.2858,8.3645,13.65
0.477,0.047557,0.020132,0.002734,0.14961,-0.006373,-5.2856,8.3679,13.654
0.478,-0.044975,0.022859,0.011497,0.14964,-0.0063863,-5.2854,8.3713,13.657
0.479,0.027548,0.0086151,0.0082883,0.14967,-0.0063997,-5.2852,8.3747,13.66
0.48,-0.03003,-0.044644,-0.01293,0.1497,-0.006413,-5.2851,8.378,13.663
0.481,0.044219,0.017633,-0.0057676,0.14973,-0.0064264,-5.2851,8.3813,13.666
0.482,-0.026588,0.0041918,-0.0060077,0.14976,-0.0064398,-5.285,8.3846,13.67
0.483,-0.019511,-0.012636,0.024735,0.14979,-0.0064531,-5.285,8.3878,13.673
0.484,0.027137,0.018299,-0.0068601,0.14981,-0.0064665,-5.285,8.391,13.676
0.485,0.0056612,0.012596,0.0033909,0.14983,-0.0064798,-5.285,8.3942,13.679
0.486,-0.0067109,-0.012259,-0.028579,0.14985,-0.0064932,-5.285,8.3973,13.682
0.487,-0.018714,-0.039291,0.024162,0.14987,-0.0065066,-5.2851,8.4004,13.686
0.488,0.025426,0.026897,-0.00045841,0.14989,-0.0065199,-5.2852,8.4035,13.689
0.489,-0.025535,0.027804,0.0028176,0.14991,-0.0065333,-5.2854,8.4065,13.692
0.49,0.022246,-0.025455,-0.01724,0.14993,-0.0065466,-5.2856,8.4095,13.695
0.491,-0.017806,-0.0020749,0.0070914,0.14994,-0.00656,-5.2859,8.4124,13.698
0.492,0.024437,0.019252,0.022856,0.14995,-0.0065734,-5.2862,8.4153,13.702
0.493,0.00074359,-0.020851,-0.025314,0.14996,-0.0065867,-5.2866,8.4182,13.705
0.494,-0.04933,-0.016953,-0.0027396,0.14997,-0.0066001,-5.2871,8.421,13.708
0.495,0.036944,0.035263,0.010947,0.14998,-0.0066134,-5.2877,8.4238,13.711
0.496,0.017834,0.011261,-0.0041403,0.14999,-0.0066268,-5.2883,8.4266,13.715
0.497,-0.033399,-0.030816,0.011241,0.14999,-0.0066402,-5.2889,8.4293,13.718
0.498,0.0065499,-0.012412,-0.014876,0.15,-0.0066535,-5.2896,8.432,13.722
0.499,0.017287,0.022763,0.012552,0.15,-0.0066669,-5.2904,8.4346,13.725
0.5,-0.0032325,0.020132,-0.015185,0.15,-0.0066802,-5.2912,8.4372,13.728
0.501,-0.026177,-0.02766,0.0073101,0.15,-0.0066936,-5.292,8.4399,13.732
0.502,0.024129,-0.021201,0.013697,0.15,-0.006707,-5.2929,8.4424,13.735
0.503,-0.0095565,0.048197,-0.024796,0.14999,-0.0067203,-5.2938,8.445,13.739
0.504,0.01087,-0.022836,0.0077232,0.14999,-0.0067337,-5.2948,8.4475,13.742
0.505,-0.015609,0.010321,0.01774,0.14998,-0.0067471,-5.2958,8.4499,13.746
0.506,0.013503,-0.034641,-0.015679,0.14997,-0.0067604,-5.2968,8.4523,13.749
0.507,0.0032436,0.034623,-0.0035831,0.14996,-0.0067738,-5.2978,8.4547,13.753
0.508,-0.014349,-0.0057529,0.017318,0.14995,-0.0067871,-5.2989,8.457,13.756
0.509,-0.004687,0.0041497,-0.021095,0.14994,-0.0068005,-5.3001,8.4593,13.759
0.51,0.016315,-0.01109,0.004556,0.14993,-0.0068139,-5.3013,8.4614,13.763
0.511,-0.0093622,-0.0073359,0.011471,0.14991,-0.0068272,-5.3025,8.4635,13.766
0.512,0.014696,0.005615,-0.0052825,0.14989,-0.0068406,-5.3038,8.4655,13.769
0.513,-0.011273,0.026747,0.00037332,0.14987,-0.0068539,-5.3052,8.4675,13.773
0.514,-0.0034879,-0.03306,0.0061245,0.14985,-0.0068673,-5.3066,8.4693,13.776
0.515,-0.0050608,0.0079658,-0.017493,0.14983,-0.0068807,-5.3081,8.4711,13.779
0.516,0.016274,0.014772,0.00079781,0.14981,-0.006894,-5.3096,8.4727,13.782
0.517,-0.0059882,-0.019488,0.019568,0.14979,-0.0069074,-5.3112,8.4742,13.785
0.518,-0.0075316,-0.00086143,-0.0018248,0.14976,-0.0069207,-5.3128,8.4756,13.788
0.519,0.0076648,0.019232,-0.016677,0.14973,-0.0069341,-5.3146,8.4769,13.791
0.52,0.0010827,-0.0082649,-0.0082309,0.1497,-0.0069475,-5.3163,8.4781,13.794
0.521,0.013834,-0.0022904,0.042499,0.14967,-0.0069608,-5.3182,8.4791,13.797
0.522,-0.043211,-0.00024196,-0.027148,0.14964,-0.0069742,-5.3201,8.48,13.8
0.523,0.025533,-0.00372,-0.0049801,0.14961,-0.0069875,-5.322,8.4807,13.803
0.524,0.0072743,0.0029783,-0.010089,0.14957,-0.0070009,-5.324,8.4814,13.805
0.525,0.0073741,-0.0015174,0.023657,0.14954,-0.0070143,-5.3261,8.4818,13.808
0.526,-0.012164,0.019286,0.0040589,0.1495,-0.0070276,-5.3283,8.4821,13.81
0.527,-0.016758,-0.032497,-0.016399,0.14946,-0.007041,-5.3305,8.4823,13.813
0.528,0.013361,0.024379,0.010543,0.14942,-0.0070543,-5.3328,8.4823,13.815
0.529,0.0021311,-0.015756,-0.015765,0.14938,-0.0070677,-5.3351,8.4822,13.817
0.53,0.0065335,0.01868,0.014793,0.14933,-0.0070811,-5.3376,8.4818,13.819
0.531,0.0063802,-0.0176,-0.0094696,0.14929,-0.0070944,-5.3401,8.4813,13.821
0.532,-0.02563,-0.0036502,0.00030082,0.14924,-0.0071078,-5.3426,8.4807,13.823
0.533,0.0058827,0.017673,0.0067384,0.14919,-0.0071211,-5.3453,8.4798,13.825
0.534,0.0009334,-0.0086356,0.024787,0.14915,-0.0071345,-5.348,8.4788,13.827
0.535,0.030393,0.014394,-0.050217,0.14909,-0.0071479,-5.3507,8.4775,13.828
0.536,-0.036869,-0.020536,0.0092497,0.14904,-0.0071612,-5.3535,8.4761,13.83
0.537,0.0063257,0.0010496,0.031519,0.14899,-0.0071746,-5.3563,8.4745,13.831
0.538,0.0078301,-0.0074641,-0.014135,0.14893,-0.0071879,-5.3592,8.4728,13.832
0.539,0.0044088,0.026715,-0.012323,0.14888,-0.0072013,-5.3621,8.4708,13.833
0.54,-0.0037952,-0.00079671,0.0048248,0.14882,-0.0072147,-5.3651,8.4687,13.834
0.541,-0.0036884,-0.024516,0.018714,0.14876,-0.007228,-5.3681,8.4665,13.835
0.542,-0.015384,0.021929,-0.022695,0.1487,-0.0072414,-5.3712,8.464,13.835
0.543,0.018751,-0.022245,0.0024415,0.14863,-0.0072548,-5.3742,8.4614,13.836
0.544,0.018769,-0.00034563,0.015355,0.14857,-0.0072681,-5.3773,8.4587,13.836
0.545,-0.024435,0.032918,-0.015129,0.1485,-0.0072815,-5.3804,8.4558,13.836
0.546,-0.012495,-0.0050385,-4.8104e-05,0.14844,-0.0072948,-5.3835,8.4527,13.836
0.547,0.033069,-0.041476,0.0090196,0.14837,-0.0073082,-5.3866,8.4495,13.836
0.548,-0.032189,0.016276,0.011773,0.1483,-0.0073216,-5.3897,8.4461,13.836
0.549,0.014511,0.036182,-0.026861,0.14823,-0.0073349,-5.3929,8.4425,13.835
0.55,0.0020153,-0.024916,-0.0071722,0.14815,-0.0073483,-5.396,8.4388,13.835
0.551,0.012233,-0.0090215,0.034549,0.14808,-0.0073616,-5.3991,8.4349,13.834
0.552,-0.014616,-0.014404,-0.0049644,0.148,-0.007375,-5.4022,8.4308,13.833
0.553,-0.0017849,0.047512,-0.01676,0.14793,-0.0073884,-5.4053,8.4266,13.832
0.554,-0.021237,-0.023746,0.0010194,0.14785,-0.0074017,-5.4084,8.4222,13.831
0.555,0.047222,-0.0073426,-0.007744,0.14777,-0.0074151,-5.4114,8.4177,13.829
0.556,-0.023476,-0.0067754,0.024803,0.14768,-0.0074284,-5.4144,8.413,13.827
0.557,-0.0043195,0.028261,-0.0054562,0.1476,-0.0074418,-5.4174,8.4081,13.826
0.558,4.0352e-05,-0.016186,-0.014535,0.14752,-0.0074552,-5.4203,8.4031,13.823
0.559,0.013388,-0.0034702,0.013576,0.14743,-0.0074685,-5.4232,8.398,13.821
0.56,-0.010836,-0.00084897,-0.012252,0.14734,-0.0074819,-5.426,8.3927,13.819
0.561,-0.0011481,0.0028067,0.0058484,0.14725,-0.0074952,-5.4288,8.3873,13.816
0.562,0.0067027,0.010068,-0.006624,0.14716,-0.0075086,-5.4314,8.3818,13.813
0.563,-0.011452,-6.5082e-05,0.021948,0.14707,-0.007522,-5.4341,8.3761,13.81
0.564,0.0078008,-0.018527,-0.018795,0.14698,-0.0075353,-5.4366,8.3703,13.807
0.565,0.0066254,0.0098409,0.0052841,0.14688,-0.0075487,-5.439,8.3643,13.803
0.566,0.0044659,-0.010087,-0.0075039,0.14679,-0.007562,-5.4414,8.3582,13.8
0.567,-0.037931,0.022364,0.006863,0.14669,-0.0075754,-5.4437,8.3519,13.796
0.568,0.05047,0.0016244,0.0048837,0.14659,-0.0075888,-5.4459,8.3455,13.791
0.569,-0.031453,-0.025368,-0.012175,0.14649,-0.0076021,-5.448,8.339,13.787
0.57,0.0015118,0.0060648,0.0065851,0.14639,-0.0076155,-5.4501,8.3323,13.782
0.571,0.0090323,0.0042434,0.0060546,0.14628,-0.0076288,-5.452,8.3256,13.778
0.572,-0.004618,0.016349,-0.0048227,0.14618,-0.0076422,-5.4538,8.3187,13.773
0.573,0.0061832,-0.026388,-0.0084282,0.14607,-0.0076556,-5.4556,8.3117,13.767
0.574,0.01001,0.013669,0.016361,0.14596,-0.0076689,-5.4572,8.3046,13.762
0.575,-0.033821,0.010664,-0.025095,0.14586,-0.0076823,-5.4587,8.2974,13.756
0.576,0.021042,-0.024775,0.026224,0.14574,-0.0076956,-5.46,8.2901,13.75
